,Tree,Direction,Species,Cover.Class
5751,408,S,Honeysuckle,0
5758,410,N,Honeysuckle,0
5765,410,S,Honeysuckle,0
5772,409,N,Honeysuckle,0
5779,409,S,Honeysuckle,0
5786,412,N,Honeysuckle,0
5793,412,S,Honeysuckle,0
5800,411,N,Honeysuckle,0
5807,411,S,Honeysuckle,0
5814,407,N,Honeysuckle,0
5828,357,N,Honeysuckle,0
5835,357,S,Honeysuckle,0
5842,355,N,Honeysuckle,0
5849,355,S,Honeysuckle,0
5856,359,N,Honeysuckle,0
5863,359,S,Honeysuckle,0
5870,353,N,Honeysuckle,0
5877,353,S,Honeysuckle,0
5884,356,N,Honeysuckle,0
5891,356,S,Honeysuckle,0
5898,362,N,Honeysuckle,0
5905,362,S,Honeysuckle,0
5912,349,N,Honeysuckle,0
5919,349,S,Honeysuckle,0
5926,364,N,Honeysuckle,0
5933,364,S,Honeysuckle,0
5940,365,N,Honeysuckle,0
5947,365,S,Honeysuckle,0
5954,361,N,Honeysuckle,0
5961,361,S,Honeysuckle,0
5975,347,S,Honeysuckle,0
5989,348,S,Honeysuckle,0
5996,351,N,Honeysuckle,0
6010,276,N,Honeysuckle,0
6024,285,N,Honeysuckle,0
6031,285,S,Honeysuckle,0
6052,284,N,Honeysuckle,0
6059,284,S,Honeysuckle,0
6066,367,N,Honeysuckle,0
6073,367,S,Honeysuckle,0
6080,368,N,Honeysuckle,0
6087,368,S,Honeysuckle,0
6094,369,N,Honeysuckle,0
6101,369,S,Honeysuckle,0
6108,366,N,Honeysuckle,0
6115,366,S,Honeysuckle,0
6129,352,S,Honeysuckle,0
6136,905,N,Honeysuckle,0
6143,905,S,Honeysuckle,0
6150,903,N,Honeysuckle,0
6157,903,S,Honeysuckle,0
6164,904,N,Honeysuckle,0
6171,904,S,Honeysuckle,0
6178,273,N,Honeysuckle,0
6185,273,S,Honeysuckle,0
6192,288,N,Honeysuckle,0
6199,288,S,Honeysuckle,0
6213,280,S,Honeysuckle,0
6227,251,S,Honeysuckle,0
6234,279,N,Honeysuckle,0
6241,279,S,Honeysuckle,0
6248,277,N,Honeysuckle,0
6255,277,S,Honeysuckle,0
6262,283,N,Honeysuckle,0
6269,283,S,Honeysuckle,0
6283,229,S,Honeysuckle,0
6290,236,N,Honeysuckle,0
6297,236,S,Honeysuckle,0
6311,275,S,Honeysuckle,0
6318,286,N,Honeysuckle,0
6325,286,S,Honeysuckle,0
6332,274,N,Honeysuckle,0
6339,274,S,Honeysuckle,0
6346,287,N,Honeysuckle,0
6353,287,S,Honeysuckle,0
2240,23,S,Mapleleaf Viburnum,NA
2303,390,N,Mapleleaf Viburnum,NA
2310,390,S,Mapleleaf Viburnum,NA
2317,177,N,Mapleleaf Viburnum,NA
2324,177,S,Mapleleaf Viburnum,NA
2331,344,N,Mapleleaf Viburnum,NA
2338,344,S,Mapleleaf Viburnum,NA
2345,386,N,Mapleleaf Viburnum,NA
2352,386,S,Mapleleaf Viburnum,NA
2359,387,N,Mapleleaf Viburnum,NA
2366,387,S,Mapleleaf Viburnum,NA
2373,182,N,Mapleleaf Viburnum,NA
2380,182,S,Mapleleaf Viburnum,NA
2387,181,N,Mapleleaf Viburnum,NA
2394,181,S,Mapleleaf Viburnum,NA
2401,385,N,Mapleleaf Viburnum,NA
2408,385,S,Mapleleaf Viburnum,NA
2415,180,N,Mapleleaf Viburnum,NA
2422,180,S,Mapleleaf Viburnum,NA
2429,175,N,Mapleleaf Viburnum,NA
2436,175,S,Mapleleaf Viburnum,NA
2443,384,N,Mapleleaf Viburnum,NA
2450,384,S,Mapleleaf Viburnum,NA
2457,940,N,Mapleleaf Viburnum,NA
2464,940,S,Mapleleaf Viburnum,NA
3605,172,N,Mapleleaf Viburnum,3
2863,87,N,Mapleleaf Viburnum,2
4683,317,N,Mapleleaf Viburnum,2
105,115,N,Mapleleaf Viburnum,1
112,115,S,Mapleleaf Viburnum,1
203,178,N,Mapleleaf Viburnum,1
210,178,S,Mapleleaf Viburnum,1
231,377,N,Mapleleaf Viburnum,1
238,377,S,Mapleleaf Viburnum,1
252,981,S,Mapleleaf Viburnum,1
455,302,N,Mapleleaf Viburnum,1
469,301,N,Mapleleaf Viburnum,1
483,379,N,Mapleleaf Viburnum,1
707,376,N,Mapleleaf Viburnum,1
756,196,S,Mapleleaf Viburnum,1
763,261,N,Mapleleaf Viburnum,1
777,886,N,Mapleleaf Viburnum,1
791,191,N,Mapleleaf Viburnum,1
812,190,S,Mapleleaf Viburnum,1
826,890,S,Mapleleaf Viburnum,1
1015,398,N,Mapleleaf Viburnum,1
1022,398,S,Mapleleaf Viburnum,1
1036,200,S,Mapleleaf Viburnum,1
1043,269,N,Mapleleaf Viburnum,1
1050,269,S,Mapleleaf Viburnum,1
1113,395,N,Mapleleaf Viburnum,1
1120,395,S,Mapleleaf Viburnum,1
1169,999,N,Mapleleaf Viburnum,1
1176,999,S,Mapleleaf Viburnum,1
1183,143,N,Mapleleaf Viburnum,1
1197,102,N,Mapleleaf Viburnum,1
1253,288,N,Mapleleaf Viburnum,1
1309,894,N,Mapleleaf Viburnum,1
1330,371,S,Mapleleaf Viburnum,1
1337,253,N,Mapleleaf Viburnum,1
1344,253,S,Mapleleaf Viburnum,1
1351,272,N,Mapleleaf Viburnum,1
1358,272,S,Mapleleaf Viburnum,1
1568,252,S,Mapleleaf Viburnum,1
1603,892,N,Mapleleaf Viburnum,1
1610,892,S,Mapleleaf Viburnum,1
1631,66,N,Mapleleaf Viburnum,1
1680,72,S,Mapleleaf Viburnum,1
1729,26,N,Mapleleaf Viburnum,1
1785,93,N,Mapleleaf Viburnum,1
1981,201,N,Mapleleaf Viburnum,1
2534,37,S,Mapleleaf Viburnum,1
2541,34,N,Mapleleaf Viburnum,1
2877,89,N,Mapleleaf Viburnum,1
2891,81,N,Mapleleaf Viburnum,1
2912,80,S,Mapleleaf Viburnum,1
2919,86,N,Mapleleaf Viburnum,1
2926,86,S,Mapleleaf Viburnum,1
3066,86,S,Mapleleaf Viburnum,1
3108,95,S,Mapleleaf Viburnum,1
3115,295,N,Mapleleaf Viburnum,1
3220,94,S,Mapleleaf Viburnum,1
3318,186,S,Mapleleaf Viburnum,1
3416,46,S,Mapleleaf Viburnum,1
3465,50,N,Mapleleaf Viburnum,1
3507,389,N,Mapleleaf Viburnum,1
3528,22,S,Mapleleaf Viburnum,1
3570,25,S,Mapleleaf Viburnum,1
3584,59,S,Mapleleaf Viburnum,1
3766,15,S,Mapleleaf Viburnum,1
3892,153,S,Mapleleaf Viburnum,1
3920,148,S,Mapleleaf Viburnum,1
4781,313,N,Mapleleaf Viburnum,1
4963,926,N,Mapleleaf Viburnum,1
5033,213,N,Mapleleaf Viburnum,1
5390,237,S,Mapleleaf Viburnum,1
5397,332,N,Mapleleaf Viburnum,1
5411,247,N,Mapleleaf Viburnum,1
5565,244,N,Mapleleaf Viburnum,1
5572,244,S,Mapleleaf Viburnum,1
5600,234,S,Mapleleaf Viburnum,1
5607,240,N,Mapleleaf Viburnum,1
5614,240,S,Mapleleaf Viburnum,1
5649,228,N,Mapleleaf Viburnum,1
5656,228,S,Mapleleaf Viburnum,1
5677,402,N,Mapleleaf Viburnum,1
5684,402,S,Mapleleaf Viburnum,1
5698,403,S,Mapleleaf Viburnum,1
5754,408,S,Mapleleaf Viburnum,1
5761,410,N,Mapleleaf Viburnum,1
5775,409,N,Mapleleaf Viburnum,1
5782,409,S,Mapleleaf Viburnum,1
6048,281,S,Mapleleaf Viburnum,1
6202,288,S,Mapleleaf Viburnum,1
6230,251,S,Mapleleaf Viburnum,1
7,165,N,Mapleleaf Viburnum,0
14,165,S,Mapleleaf Viburnum,0
21,103,N,Mapleleaf Viburnum,0
28,103,S,Mapleleaf Viburnum,0
35,104,N,Mapleleaf Viburnum,0
42,104,S,Mapleleaf Viburnum,0
49,125,N,Mapleleaf Viburnum,0
56,125,S,Mapleleaf Viburnum,0
63,112,N,Mapleleaf Viburnum,0
70,112,S,Mapleleaf Viburnum,0
77,120,N,Mapleleaf Viburnum,0
84,120,S,Mapleleaf Viburnum,0
91,114,N,Mapleleaf Viburnum,0
98,114,S,Mapleleaf Viburnum,0
119,119,N,Mapleleaf Viburnum,0
126,119,S,Mapleleaf Viburnum,0
133,106,N,Mapleleaf Viburnum,0
140,106,S,Mapleleaf Viburnum,0
147,107,N,Mapleleaf Viburnum,0
154,107,S,Mapleleaf Viburnum,0
161,108,N,Mapleleaf Viburnum,0
168,108,S,Mapleleaf Viburnum,0
175,118,N,Mapleleaf Viburnum,0
182,118,S,Mapleleaf Viburnum,0
189,931,N,Mapleleaf Viburnum,0
196,931,S,Mapleleaf Viburnum,0
217,936,N,Mapleleaf Viburnum,0
224,936,S,Mapleleaf Viburnum,0
245,981,N,Mapleleaf Viburnum,0
259,195,N,Mapleleaf Viburnum,0
266,195,S,Mapleleaf Viburnum,0
273,192,N,Mapleleaf Viburnum,0
280,192,S,Mapleleaf Viburnum,0
287,291,N,Mapleleaf Viburnum,0
294,291,S,Mapleleaf Viburnum,0
301,185,N,Mapleleaf Viburnum,0
308,185,S,Mapleleaf Viburnum,0
315,345,N,Mapleleaf Viburnum,0
322,345,S,Mapleleaf Viburnum,0
329,289,N,Mapleleaf Viburnum,0
336,289,S,Mapleleaf Viburnum,0
343,996,N,Mapleleaf Viburnum,0
350,996,S,Mapleleaf Viburnum,0
357,897,N,Mapleleaf Viburnum,0
364,897,S,Mapleleaf Viburnum,0
371,381,N,Mapleleaf Viburnum,0
378,381,S,Mapleleaf Viburnum,0
385,380,N,Mapleleaf Viburnum,0
392,380,S,Mapleleaf Viburnum,0
399,378,N,Mapleleaf Viburnum,0
406,378,S,Mapleleaf Viburnum,0
413,961,N,Mapleleaf Viburnum,0
420,961,S,Mapleleaf Viburnum,0
427,304,N,Mapleleaf Viburnum,0
434,304,S,Mapleleaf Viburnum,0
441,303,N,Mapleleaf Viburnum,0
448,303,S,Mapleleaf Viburnum,0
462,302,S,Mapleleaf Viburnum,0
476,301,S,Mapleleaf Viburnum,0
490,379,S,Mapleleaf Viburnum,0
497,383,N,Mapleleaf Viburnum,0
504,383,S,Mapleleaf Viburnum,0
511,382,N,Mapleleaf Viburnum,0
518,382,S,Mapleleaf Viburnum,0
525,392,N,Mapleleaf Viburnum,0
532,392,S,Mapleleaf Viburnum,0
539,393,N,Mapleleaf Viburnum,0
546,393,S,Mapleleaf Viburnum,0
553,305,N,Mapleleaf Viburnum,0
560,305,S,Mapleleaf Viburnum,0
567,378,N,Mapleleaf Viburnum,0
574,378,S,Mapleleaf Viburnum,0
581,306,N,Mapleleaf Viburnum,0
588,306,S,Mapleleaf Viburnum,0
595,375,N,Mapleleaf Viburnum,0
602,375,S,Mapleleaf Viburnum,0
609,255,N,Mapleleaf Viburnum,0
616,255,S,Mapleleaf Viburnum,0
623,254,N,Mapleleaf Viburnum,0
630,254,S,Mapleleaf Viburnum,0
637,197,N,Mapleleaf Viburnum,0
644,197,S,Mapleleaf Viburnum,0
651,259,N,Mapleleaf Viburnum,0
658,259,S,Mapleleaf Viburnum,0
665,373,N,Mapleleaf Viburnum,0
672,373,S,Mapleleaf Viburnum,0
679,292,N,Mapleleaf Viburnum,0
686,292,S,Mapleleaf Viburnum,0
693,290,N,Mapleleaf Viburnum,0
700,290,S,Mapleleaf Viburnum,0
714,376,S,Mapleleaf Viburnum,0
721,374,N,Mapleleaf Viburnum,0
728,374,S,Mapleleaf Viburnum,0
735,882,N,Mapleleaf Viburnum,0
742,882,S,Mapleleaf Viburnum,0
749,196,N,Mapleleaf Viburnum,0
770,261,S,Mapleleaf Viburnum,0
784,886,S,Mapleleaf Viburnum,0
798,191,S,Mapleleaf Viburnum,0
805,190,N,Mapleleaf Viburnum,0
819,890,N,Mapleleaf Viburnum,0
833,397,N,Mapleleaf Viburnum,0
840,397,S,Mapleleaf Viburnum,0
847,396,N,Mapleleaf Viburnum,0
854,396,S,Mapleleaf Viburnum,0
861,296,N,Mapleleaf Viburnum,0
868,296,S,Mapleleaf Viburnum,0
875,891,N,Mapleleaf Viburnum,0
882,891,S,Mapleleaf Viburnum,0
889,263,N,Mapleleaf Viburnum,0
896,263,S,Mapleleaf Viburnum,0
903,256,N,Mapleleaf Viburnum,0
910,256,S,Mapleleaf Viburnum,0
917,270,N,Mapleleaf Viburnum,0
924,270,S,Mapleleaf Viburnum,0
931,187,N,Mapleleaf Viburnum,0
938,187,S,Mapleleaf Viburnum,0
945,260,N,Mapleleaf Viburnum,0
952,260,S,Mapleleaf Viburnum,0
959,262,N,Mapleleaf Viburnum,0
966,262,S,Mapleleaf Viburnum,0
973,264,N,Mapleleaf Viburnum,0
980,264,S,Mapleleaf Viburnum,0
987,265,N,Mapleleaf Viburnum,0
994,265,S,Mapleleaf Viburnum,0
1001,266,N,Mapleleaf Viburnum,0
1008,266,S,Mapleleaf Viburnum,0
1029,200,N,Mapleleaf Viburnum,0
1057,394,N,Mapleleaf Viburnum,0
1064,394,S,Mapleleaf Viburnum,0
1071,309,N,Mapleleaf Viburnum,0
1078,309,S,Mapleleaf Viburnum,0
1085,969,N,Mapleleaf Viburnum,0
1092,969,S,Mapleleaf Viburnum,0
1099,308,N,Mapleleaf Viburnum,0
1106,308,S,Mapleleaf Viburnum,0
1127,883,N,Mapleleaf Viburnum,0
1134,883,S,Mapleleaf Viburnum,0
1141,929,N,Mapleleaf Viburnum,0
1148,929,S,Mapleleaf Viburnum,0
1155,307,N,Mapleleaf Viburnum,0
1162,307,S,Mapleleaf Viburnum,0
1190,143,S,Mapleleaf Viburnum,0
1204,102,S,Mapleleaf Viburnum,0
1211,105,N,Mapleleaf Viburnum,0
1218,105,S,Mapleleaf Viburnum,0
1225,189,N,Mapleleaf Viburnum,0
1232,189,S,Mapleleaf Viburnum,0
1239,258,N,Mapleleaf Viburnum,0
1246,258,S,Mapleleaf Viburnum,0
1260,288,S,Mapleleaf Viburnum,0
1267,399,N,Mapleleaf Viburnum,0
1274,399,S,Mapleleaf Viburnum,0
1281,372,N,Mapleleaf Viburnum,0
1288,372,S,Mapleleaf Viburnum,0
1295,199,N,Mapleleaf Viburnum,0
1302,199,S,Mapleleaf Viburnum,0
1316,894,S,Mapleleaf Viburnum,0
1323,371,N,Mapleleaf Viburnum,0
1365,293,N,Mapleleaf Viburnum,0
1372,293,S,Mapleleaf Viburnum,0
1379,299,N,Mapleleaf Viburnum,0
1386,299,S,Mapleleaf Viburnum,0
1393,257,N,Mapleleaf Viburnum,0
1400,257,S,Mapleleaf Viburnum,0
1407,188,N,Mapleleaf Viburnum,0
1414,188,S,Mapleleaf Viburnum,0
1421,346,N,Mapleleaf Viburnum,0
1428,346,S,Mapleleaf Viburnum,0
1435,864,N,Mapleleaf Viburnum,0
1442,864,S,Mapleleaf Viburnum,0
1449,300,N,Mapleleaf Viburnum,0
1456,300,S,Mapleleaf Viburnum,0
1463,198,N,Mapleleaf Viburnum,0
1470,198,S,Mapleleaf Viburnum,0
1477,297,N,Mapleleaf Viburnum,0
1484,297,S,Mapleleaf Viburnum,0
1491,898,N,Mapleleaf Viburnum,0
1498,898,S,Mapleleaf Viburnum,0
1505,885,N,Mapleleaf Viburnum,0
1512,885,S,Mapleleaf Viburnum,0
1519,310,N,Mapleleaf Viburnum,0
1526,310,S,Mapleleaf Viburnum,0
1533,889,N,Mapleleaf Viburnum,0
1540,889,S,Mapleleaf Viburnum,0
1547,74,N,Mapleleaf Viburnum,0
1554,74,S,Mapleleaf Viburnum,0
1561,252,N,Mapleleaf Viburnum,0
1575,400,N,Mapleleaf Viburnum,0
1582,400,S,Mapleleaf Viburnum,0
1589,893,N,Mapleleaf Viburnum,0
1596,893,S,Mapleleaf Viburnum,0
1617,77,N,Mapleleaf Viburnum,0
1624,77,S,Mapleleaf Viburnum,0
1638,66,S,Mapleleaf Viburnum,0
1645,67,N,Mapleleaf Viburnum,0
1652,67,S,Mapleleaf Viburnum,0
1659,75,N,Mapleleaf Viburnum,0
1666,75,S,Mapleleaf Viburnum,0
1673,72,N,Mapleleaf Viburnum,0
1687,68,N,Mapleleaf Viburnum,0
1694,68,S,Mapleleaf Viburnum,0
1701,31,N,Mapleleaf Viburnum,0
1708,31,S,Mapleleaf Viburnum,0
1715,24,N,Mapleleaf Viburnum,0
1722,24,S,Mapleleaf Viburnum,0
1736,26,S,Mapleleaf Viburnum,0
1743,30,N,Mapleleaf Viburnum,0
1750,30,S,Mapleleaf Viburnum,0
1757,42,N,Mapleleaf Viburnum,0
1764,42,S,Mapleleaf Viburnum,0
1771,41,N,Mapleleaf Viburnum,0
1778,41,S,Mapleleaf Viburnum,0
1792,93,S,Mapleleaf Viburnum,0
1799,99,N,Mapleleaf Viburnum,0
1806,99,S,Mapleleaf Viburnum,0
1813,97,N,Mapleleaf Viburnum,0
1820,97,S,Mapleleaf Viburnum,0
1827,92,N,Mapleleaf Viburnum,0
1834,92,S,Mapleleaf Viburnum,0
1841,900,N,Mapleleaf Viburnum,0
1848,900,S,Mapleleaf Viburnum,0
1855,88,N,Mapleleaf Viburnum,0
1862,88,S,Mapleleaf Viburnum,0
1869,3,N,Mapleleaf Viburnum,0
1876,3,S,Mapleleaf Viburnum,0
1883,21,N,Mapleleaf Viburnum,0
1890,21,S,Mapleleaf Viburnum,0
1897,132,N,Mapleleaf Viburnum,0
1904,132,S,Mapleleaf Viburnum,0
1911,174,N,Mapleleaf Viburnum,0
1918,174,S,Mapleleaf Viburnum,0
1925,9,N,Mapleleaf Viburnum,0
1932,9,S,Mapleleaf Viburnum,0
1939,176,N,Mapleleaf Viburnum,0
1946,176,S,Mapleleaf Viburnum,0
1953,14,N,Mapleleaf Viburnum,0
1960,14,S,Mapleleaf Viburnum,0
1967,138,N,Mapleleaf Viburnum,0
1974,138,S,Mapleleaf Viburnum,0
1988,201,S,Mapleleaf Viburnum,0
1995,202,N,Mapleleaf Viburnum,0
2002,202,S,Mapleleaf Viburnum,0
2009,139,N,Mapleleaf Viburnum,0
2016,139,S,Mapleleaf Viburnum,0
2023,140,N,Mapleleaf Viburnum,0
2030,140,S,Mapleleaf Viburnum,0
2037,134,N,Mapleleaf Viburnum,0
2044,134,S,Mapleleaf Viburnum,0
2051,126,N,Mapleleaf Viburnum,0
2058,126,S,Mapleleaf Viburnum,0
2065,127,N,Mapleleaf Viburnum,0
2072,127,S,Mapleleaf Viburnum,0
2079,137,N,Mapleleaf Viburnum,0
2086,137,S,Mapleleaf Viburnum,0
2093,861,N,Mapleleaf Viburnum,0
2100,861,S,Mapleleaf Viburnum,0
2107,136,N,Mapleleaf Viburnum,0
2114,136,S,Mapleleaf Viburnum,0
2121,130,N,Mapleleaf Viburnum,0
2128,130,S,Mapleleaf Viburnum,0
2135,128,N,Mapleleaf Viburnum,0
2142,128,S,Mapleleaf Viburnum,0
2149,131,N,Mapleleaf Viburnum,0
2156,131,S,Mapleleaf Viburnum,0
2163,129,N,Mapleleaf Viburnum,0
2170,129,S,Mapleleaf Viburnum,0
2177,2,N,Mapleleaf Viburnum,0
2184,2,S,Mapleleaf Viburnum,0
2191,7,N,Mapleleaf Viburnum,0
2198,7,S,Mapleleaf Viburnum,0
2205,17,N,Mapleleaf Viburnum,0
2212,17,S,Mapleleaf Viburnum,0
2219,12,N,Mapleleaf Viburnum,0
2226,12,S,Mapleleaf Viburnum,0
2233,23,N,Mapleleaf Viburnum,0
2247,166,N,Mapleleaf Viburnum,0
2254,166,S,Mapleleaf Viburnum,0
2261,857,N,Mapleleaf Viburnum,0
2268,857,S,Mapleleaf Viburnum,0
2275,1,N,Mapleleaf Viburnum,0
2282,1,S,Mapleleaf Viburnum,0
2289,141,N,Mapleleaf Viburnum,0
2296,141,S,Mapleleaf Viburnum,0
2471,33,N,Mapleleaf Viburnum,0
2478,33,S,Mapleleaf Viburnum,0
2485,29,N,Mapleleaf Viburnum,0
2492,29,S,Mapleleaf Viburnum,0
2499,32,N,Mapleleaf Viburnum,0
2506,32,S,Mapleleaf Viburnum,0
2513,36,N,Mapleleaf Viburnum,0
2520,36,S,Mapleleaf Viburnum,0
2527,37,N,Mapleleaf Viburnum,0
2548,34,S,Mapleleaf Viburnum,0
2555,28,N,Mapleleaf Viburnum,0
2562,28,S,Mapleleaf Viburnum,0
2569,51,N,Mapleleaf Viburnum,0
2576,51,S,Mapleleaf Viburnum,0
2583,45,N,Mapleleaf Viburnum,0
2590,45,S,Mapleleaf Viburnum,0
2597,47,N,Mapleleaf Viburnum,0
2604,47,S,Mapleleaf Viburnum,0
2611,48,N,Mapleleaf Viburnum,0
2618,48,S,Mapleleaf Viburnum,0
2625,49,N,Mapleleaf Viburnum,0
2632,49,S,Mapleleaf Viburnum,0
2639,61,N,Mapleleaf Viburnum,0
2646,61,S,Mapleleaf Viburnum,0
2653,58,N,Mapleleaf Viburnum,0
2660,58,S,Mapleleaf Viburnum,0
2667,57,N,Mapleleaf Viburnum,0
2674,57,S,Mapleleaf Viburnum,0
2681,62,N,Mapleleaf Viburnum,0
2688,62,S,Mapleleaf Viburnum,0
2695,880,N,Mapleleaf Viburnum,0
2702,880,S,Mapleleaf Viburnum,0
2709,69,N,Mapleleaf Viburnum,0
2716,69,S,Mapleleaf Viburnum,0
2723,70,N,Mapleleaf Viburnum,0
2730,70,S,Mapleleaf Viburnum,0
2737,64,N,Mapleleaf Viburnum,0
2744,64,S,Mapleleaf Viburnum,0
2751,895,N,Mapleleaf Viburnum,0
2758,895,S,Mapleleaf Viburnum,0
2765,111,N,Mapleleaf Viburnum,0
2772,111,S,Mapleleaf Viburnum,0
2779,135,N,Mapleleaf Viburnum,0
2786,135,S,Mapleleaf Viburnum,0
2793,100,N,Mapleleaf Viburnum,0
2800,100,S,Mapleleaf Viburnum,0
2807,859,N,Mapleleaf Viburnum,0
2814,859,S,Mapleleaf Viburnum,0
2821,90,N,Mapleleaf Viburnum,0
2828,90,S,Mapleleaf Viburnum,0
2835,91,N,Mapleleaf Viburnum,0
2842,91,S,Mapleleaf Viburnum,0
2849,85,N,Mapleleaf Viburnum,0
2856,85,S,Mapleleaf Viburnum,0
2870,87,S,Mapleleaf Viburnum,0
2884,89,S,Mapleleaf Viburnum,0
2898,81,S,Mapleleaf Viburnum,0
2905,80,N,Mapleleaf Viburnum,0
2933,84,N,Mapleleaf Viburnum,0
2940,84,S,Mapleleaf Viburnum,0
2947,83,N,Mapleleaf Viburnum,0
2954,83,S,Mapleleaf Viburnum,0
2961,82,N,Mapleleaf Viburnum,0
2968,82,S,Mapleleaf Viburnum,0
2975,123,N,Mapleleaf Viburnum,0
2982,123,S,Mapleleaf Viburnum,0
2989,124,N,Mapleleaf Viburnum,0
2996,124,S,Mapleleaf Viburnum,0
3003,142,N,Mapleleaf Viburnum,0
3010,142,S,Mapleleaf Viburnum,0
3017,117,N,Mapleleaf Viburnum,0
3024,117,S,Mapleleaf Viburnum,0
3031,133,N,Mapleleaf Viburnum,0
3038,133,S,Mapleleaf Viburnum,0
3045,121,N,Mapleleaf Viburnum,0
3052,121,S,Mapleleaf Viburnum,0
3059,86,N,Mapleleaf Viburnum,0
3073,110,N,Mapleleaf Viburnum,0
3080,110,S,Mapleleaf Viburnum,0
3087,109,N,Mapleleaf Viburnum,0
3094,109,S,Mapleleaf Viburnum,0
3101,95,N,Mapleleaf Viburnum,0
3122,295,S,Mapleleaf Viburnum,0
3129,881,N,Mapleleaf Viburnum,0
3136,881,S,Mapleleaf Viburnum,0
3143,884,N,Mapleleaf Viburnum,0
3150,884,S,Mapleleaf Viburnum,0
3157,73,N,Mapleleaf Viburnum,0
3164,73,S,Mapleleaf Viburnum,0
3171,79,N,Mapleleaf Viburnum,0
3178,79,S,Mapleleaf Viburnum,0
3185,113,N,Mapleleaf Viburnum,0
3192,113,S,Mapleleaf Viburnum,0
3199,116,N,Mapleleaf Viburnum,0
3206,116,S,Mapleleaf Viburnum,0
3213,94,N,Mapleleaf Viburnum,0
3227,888,N,Mapleleaf Viburnum,0
3234,888,S,Mapleleaf Viburnum,0
3241,122,N,Mapleleaf Viburnum,0
3248,122,S,Mapleleaf Viburnum,0
3255,76,N,Mapleleaf Viburnum,0
3262,76,S,Mapleleaf Viburnum,0
3269,184,N,Mapleleaf Viburnum,0
3276,184,S,Mapleleaf Viburnum,0
3283,179,N,Mapleleaf Viburnum,0
3290,179,S,Mapleleaf Viburnum,0
3297,183,N,Mapleleaf Viburnum,0
3304,183,S,Mapleleaf Viburnum,0
3311,186,N,Mapleleaf Viburnum,0
3325,388,N,Mapleleaf Viburnum,0
3332,388,S,Mapleleaf Viburnum,0
3339,194,N,Mapleleaf Viburnum,0
3346,194,S,Mapleleaf Viburnum,0
3353,98,N,Mapleleaf Viburnum,0
3360,98,S,Mapleleaf Viburnum,0
3367,44,N,Mapleleaf Viburnum,0
3374,44,S,Mapleleaf Viburnum,0
3381,874,N,Mapleleaf Viburnum,0
3388,874,S,Mapleleaf Viburnum,0
3395,43,N,Mapleleaf Viburnum,0
3402,43,S,Mapleleaf Viburnum,0
3409,46,N,Mapleleaf Viburnum,0
3423,38,N,Mapleleaf Viburnum,0
3430,38,S,Mapleleaf Viburnum,0
3437,860,N,Mapleleaf Viburnum,0
3444,860,S,Mapleleaf Viburnum,0
3451,39,N,Mapleleaf Viburnum,0
3458,39,S,Mapleleaf Viburnum,0
3472,50,S,Mapleleaf Viburnum,0
3479,71,N,Mapleleaf Viburnum,0
3486,71,S,Mapleleaf Viburnum,0
3493,78,N,Mapleleaf Viburnum,0
3500,78,S,Mapleleaf Viburnum,0
3514,389,S,Mapleleaf Viburnum,0
3521,22,N,Mapleleaf Viburnum,0
3535,27,N,Mapleleaf Viburnum,0
3542,27,S,Mapleleaf Viburnum,0
3549,35,N,Mapleleaf Viburnum,0
3556,35,S,Mapleleaf Viburnum,0
3563,25,N,Mapleleaf Viburnum,0
3577,59,N,Mapleleaf Viburnum,0
3591,193,N,Mapleleaf Viburnum,0
3598,193,S,Mapleleaf Viburnum,0
3612,172,S,Mapleleaf Viburnum,0
3619,391,N,Mapleleaf Viburnum,0
3626,391,S,Mapleleaf Viburnum,0
3633,10,N,Mapleleaf Viburnum,0
3640,10,S,Mapleleaf Viburnum,0
3647,6,N,Mapleleaf Viburnum,0
3654,6,S,Mapleleaf Viburnum,0
3661,11,N,Mapleleaf Viburnum,0
3668,11,S,Mapleleaf Viburnum,0
3675,4,N,Mapleleaf Viburnum,0
3682,4,S,Mapleleaf Viburnum,0
3689,167,N,Mapleleaf Viburnum,0
3696,167,S,Mapleleaf Viburnum,0
3703,5,N,Mapleleaf Viburnum,0
3710,5,S,Mapleleaf Viburnum,0
3717,13,N,Mapleleaf Viburnum,0
3724,13,S,Mapleleaf Viburnum,0
3731,8,N,Mapleleaf Viburnum,0
3738,8,S,Mapleleaf Viburnum,0
3745,16,N,Mapleleaf Viburnum,0
3752,16,S,Mapleleaf Viburnum,0
3759,15,N,Mapleleaf Viburnum,0
3773,19,N,Mapleleaf Viburnum,0
3780,19,S,Mapleleaf Viburnum,0
3787,20,N,Mapleleaf Viburnum,0
3794,20,S,Mapleleaf Viburnum,0
3801,145,N,Mapleleaf Viburnum,0
3808,145,S,Mapleleaf Viburnum,0
3815,18,N,Mapleleaf Viburnum,0
3822,18,S,Mapleleaf Viburnum,0
3829,173,N,Mapleleaf Viburnum,0
3836,173,S,Mapleleaf Viburnum,0
3843,149,N,Mapleleaf Viburnum,0
3850,149,S,Mapleleaf Viburnum,0
3857,150,N,Mapleleaf Viburnum,0
3864,150,S,Mapleleaf Viburnum,0
3871,146,N,Mapleleaf Viburnum,0
3878,146,S,Mapleleaf Viburnum,0
3885,153,N,Mapleleaf Viburnum,0
3899,147,N,Mapleleaf Viburnum,0
